name,rating,review_count,price,categories,address,latitude,longitude,phone,url
DACHA Kitchen & Bar,4.8,61,,"['Modern European', 'Breakfast & Brunch', 'Cocktail Bars']","1085 Sutter St, San Francisco, CA 94109",37.787733,-122.418205,(415) 932-6672,https://www.yelp.com/biz/dacha-kitchen-and-bar-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Four Chairs,4.3,542,$$,['Breakfast & Brunch'],"3282 Mission St, San Francisco, CA 94110",37.744422,-122.420981,(415) 400-4788,https://www.yelp.com/biz/four-chairs-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Kaiyo Rooftop,3.8,835,,"['Peruvian', 'Cocktail Bars', 'Sushi Bars']","701 3rd St, Fl 12, San Francisco, CA 94105",37.77882,-122.3924,(415) 800-8141,https://www.yelp.com/biz/kaiyo-rooftop-san-francisco-7?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Katsuo + Kombu,4.3,173,$$,"['Japanese', 'Noodles']","559 Divisadero St, San Francisco, CA 94117",37.77480087023776,-122.43798509114356,(415) 829-3150,https://www.yelp.com/biz/katsuo-kombu-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Um Ma,3.8,770,$$,"['Korean', 'Wine Bars', 'Chicken Wings']","1220 9th Ave, San Francisco, CA 94122",37.765498241972274,-122.4661957,(415) 943-6071,https://www.yelp.com/biz/um-ma-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Castro Indian Restaurant & Bar,4.7,75,,"['Indian', 'Cocktail Bars', 'Vegan']","468 Castro St, San Francisco, CA 94114",37.761406,-122.435315,(415) 875-9141,https://www.yelp.com/biz/castro-indian-restaurant-and-bar-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Beit Rima,4.5,806,$$,"['Arabic', 'Mediterranean', 'Lebanese']","138 Church St, San Francisco, CA 94114",37.76872324000296,-122.42928109103332,(415) 703-0270,https://www.yelp.com/biz/beit-rima-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tacos El Tucan - San Francisco,4.6,23,,['Tacos'],"3600 16th St, San Francisco, CA 94114",37.76439,-122.4334,(415) 552-2515,https://www.yelp.com/biz/tacos-el-tucan-san-francisco-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
M Pot,4.6,14,$$,['Chinese'],"832 Clement St, San Francisco, CA 94118",37.78291543753223,-122.4682742,(415) 571-8076,https://www.yelp.com/biz/m-pot-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Rise Over Run,4.1,141,,"['New American', 'Cocktail Bars']","33 Turk St, San Francisco, CA 94102",37.783213,-122.409648,(415) 523-9797,https://www.yelp.com/biz/rise-over-run-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Lavash,4.2,1694,$$,"['Persian/Iranian', 'Wine Bars', 'Mediterranean']","511 Irving St, San Francisco, CA 94122",37.76406989831434,-122.46342441895987,(415) 664-5555,https://www.yelp.com/biz/lavash-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yakitori Edomasa,4.0,148,$$$,['Japanese'],"1581 Webster St, Ste 270, San Francisco, CA 94115",37.78522,-122.43157,(415) 872-7646,https://www.yelp.com/biz/yakitori-edomasa-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Heritage Restaurant & Bar,4.3,280,$$,"['New American', 'Cocktail Bars']","708 Clement St, San Francisco, CA 94118",37.78305,-122.46684,(415) 386-2200,https://www.yelp.com/biz/heritage-restaurant-and-bar-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Dumpling Story,4.5,230,,"['Asian Fusion', 'Chinese', 'Noodles']","2114 Fillmore St, San Francisco, CA 94115",37.7893075,-122.43380556906494,(415) 829-3664,https://www.yelp.com/biz/dumpling-story-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Copra,4.1,457,$$$,['Indian'],"1700 Fillmore St, San Francisco, CA 94115",37.78538352838357,-122.4327894,(415) 873-0795,https://www.yelp.com/biz/copra-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
606,4.8,104,,"['Hong Kong Style Cafe', 'Diners', 'Cantonese']","606 Broadway, San Francisco, CA 94133",37.79798,-122.40721,(415) 956-3338,https://www.yelp.com/biz/606-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Chome,4.6,374,$$$,"['Izakaya', 'Gastropubs', 'Ramen']","3601 26th St, San Francisco, CA 94110",37.748728692831655,-122.42157237486626,(415) 655-9623,https://www.yelp.com/biz/chome-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Gola,4.7,97,,"['Mediterranean', 'Cocktail Bars']","819 Valencia St, San Francisco, CA 94110",37.75976,-122.42111,,https://www.yelp.com/biz/gola-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mamanoko,4.3,632,$$,"['Japanese', 'Cocktail Bars', 'Sushi Bars']","2317 Chestnut St, San Francisco, CA 94123",37.7999557,-122.4414378,(415) 346-8494,https://www.yelp.com/biz/mamanoko-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
San Ho Won,4.6,593,$$$$,"['Korean', 'Barbeque']","2170 Bryant St, San Francisco, CA 94110",37.75961276313876,-122.4102472,(415) 868-4479,https://www.yelp.com/biz/san-ho-won-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Oodle Yunnan Rice Noodle,4.6,161,$$,"['Chinese', 'Noodles', 'Soup']","3420 Balboa St, San Francisco, CA 94121",37.77600463025901,-122.49563498834335,(415) 571-8889,https://www.yelp.com/biz/oodle-yunnan-rice-noodle-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Taste Of Old Street,4.5,37,,"['Chinese', 'Kebab', 'Noodles']","5336 Geary Blvd, San Francisco, CA 94121",37.780714,-122.476806,(415) 601-5571,https://www.yelp.com/biz/taste-of-old-street-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Fish In The Box,4.5,326,$$,"['Poke', 'Sushi Bars', 'Seafood']","800 Masonic Ave, San Francisco, CA 94117",37.77384,-122.44583,(415) 563-2828,https://www.yelp.com/biz/fish-in-the-box-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Fisch & Flore,4.2,20,,"['Wine Bars', 'Seafood', 'Cocktail Bars']","2298 Market St, San Francisco, CA 94114",37.76466,-122.43294,,https://www.yelp.com/biz/fisch-and-flore-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Pawn Shop,4.6,735,$$,"['Speakeasies', 'Wine Bars', 'Tapas Bars']","993 Mission St, San Francisco, CA 94103",37.781102416684746,-122.40836138075936,(415) 874-8041,https://www.yelp.com/biz/the-pawn-shop-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Beit Rima,4.3,350,$$,"['Arabic', 'Mediterranean', 'Lebanese']","86 Carl St, San Francisco, CA 94117",37.765956,-122.449679,(415) 566-1274,https://www.yelp.com/biz/beit-rima-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Bagatella,4.3,111,,"['New American', 'Italian', 'Mediterranean']","3348 Steiner St, San Francisco, CA 94123",37.80038,-122.43754,(415) 796-3086,https://www.yelp.com/biz/bagatella-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Burma Superstar,4.2,7588,$$,['Burmese'],"309 Clement St, San Francisco, CA 94118",37.782787322998,-122.462539672852,(415) 387-2147,https://www.yelp.com/biz/burma-superstar-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Movida,4.3,162,,"['Persian/Iranian', 'Mexican']","555 2nd St, San Francisco, CA 94107",37.78249,-122.39266,(415) 212-6672,https://www.yelp.com/biz/movida-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Freekeh,4.7,192,$$,"['Mediterranean', 'Middle Eastern']","3126 16th St, San Francisco, CA 94103",37.765098,-122.422628,(415) 553-8966,https://www.yelp.com/biz/freekeh-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Oraan Thai Eatery,4.6,90,,['Thai'],"3750 Geary Blvd, San Francisco, CA 94118",37.78141,-122.459837,(628) 219-7598,https://www.yelp.com/biz/oraan-thai-eatery-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Rustic,4.7,92,,"['Italian', 'Modern European', 'New American']","215 Church St, San Francisco, CA 94114",37.76718,-122.42873,(415) 872-7123,https://www.yelp.com/biz/the-rustic-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Damansara,3.8,102,$$$,['Malaysian'],"1781 Church St, San Francisco, CA 94131",37.74247463321503,-122.42631744593382,(415) 914-0931,https://www.yelp.com/biz/damansara-san-francisco-7?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Sunset29 BBQ,5.0,58,,"['Barbeque', 'Pop-Up Restaurants']","San Francisco , CA 94116",37.74460699178949,-122.48616693946488,(415) 723-2929,https://www.yelp.com/biz/sunset29-bbq-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Daeho Kalbijjim & Beef Soup,4.5,2046,$$$,"['Korean', 'Soup', 'Noodles']","1620 Post St, San Francisco, CA 94115",37.78601,-122.42858,(415) 563-1388,https://www.yelp.com/biz/daeho-kalbijjim-and-beef-soup-san-francisco-9?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
CreoLa,4.5,236,$$,"['Seafood', 'Cajun/Creole', 'Cocktail Bars']","900 Stanyan St, San Francisco, CA 94117",37.7662642,-122.4527631,(415) 260-3143,https://www.yelp.com/biz/creola-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Beach’n,4.6,133,$$,"['Coffee & Tea', 'Breakfast & Brunch', 'Salad']","4300 Judah St, San Francisco, CA 94122",37.76046873533064,-122.50824190281485,(415) 682-4961,https://www.yelp.com/biz/beach-n-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Dumpling Home,4.5,1554,$$,"['Dim Sum', 'Noodles', 'Asian Fusion']","298 Gough St, San Francisco, CA 94102",37.775830550017254,-122.4226361,(415) 503-1666,https://www.yelp.com/biz/dumpling-home-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
That's My Jam,4.8,94,,"['Breakfast & Brunch', 'New American', 'Coffee & Tea']","324 Divisadero St, San Francisco, CA 94117",37.772615,-122.43715,(415) 349-0595,https://www.yelp.com/biz/thats-my-jam-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Bocconcino,4.7,96,,['Italian'],"516 Green St, San Francisco, CA 94133",37.79982,-122.40783,(415) 932-6189,https://www.yelp.com/biz/bocconcino-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Copper Bar Kitchen & Microbrewery,4.4,32,$$,"['Cocktail Bars', 'Breakfast & Brunch']","4092 18th St, San Francisco, CA 94114",37.76109,-122.434688,(415) 529-1122,https://www.yelp.com/biz/copper-bar-kitchen-and-microbrewery-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Teakwood,3.9,133,$$$,['Burmese'],"399 Grove St, San Francisco, CA 94102",37.777726,-122.422991,(415) 874-9000,https://www.yelp.com/biz/teakwood-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Minnie Bells Soul Movement,4.8,25,,"['Soul Food', 'Chicken Wings', 'Southern']","1375 Fillmore St, San Francisco, CA 94115",37.782061,-122.4327,(510) 879-7199,https://www.yelp.com/biz/minnie-bells-soul-movement-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Surisan,4.3,3614,$$,"['Korean', 'New American', 'Breakfast & Brunch']","505 Beach St, San Francisco, CA 94133",37.80678,-122.41756,(415) 771-8449,https://www.yelp.com/biz/surisan-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Pig & Whistle,4.0,527,$$,"['Pubs', 'British']","2801 Geary Blvd, San Francisco, CA 94118",37.782129,-122.449641,(415) 885-4779,https://www.yelp.com/biz/the-pig-and-whistle-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
NOVY Restaurant,4.1,575,$$,"['Mediterranean', 'Greek', 'Breakfast & Brunch']","4000 24th St, San Francisco, CA 94114",37.75153,-122.43212,(415) 829-8383,https://www.yelp.com/biz/novy-restaurant-san-francisco-6?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Ernest,4.3,487,$$$,"['New American', 'Seafood', 'Bars']","1890 Bryant St, Ste 100, San Francisco, CA 94110",37.76317732013103,-122.41094887566511,(415) 829-2961,https://www.yelp.com/biz/ernest-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Seven Hills,4.5,1378,$$$,"['Italian', 'Wine Bars']","1896 Hyde St, San Francisco, CA 94109",37.7981712,-122.4186984,(415) 775-1550,https://www.yelp.com/biz/seven-hills-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Italian Homemade Company,4.3,1252,$$,"['Italian', 'Pasta Shops', 'Desserts']","1919 Union St, San Francisco, CA 94123",37.79742,-122.43097,(415) 625-5965,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Roaming Goat,4.6,82,,"['Wine Bars', 'Mediterranean', 'Armenian']","1830 Union St, San Francisco, CA 94123",37.79798,-122.42952,(415) 769-7281,https://www.yelp.com/biz/roaming-goat-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Early To Rise,4.4,80,,['Breakfast & Brunch'],"1801 Mcallister St, San Francisco, CA 94115",37.77722212483046,-122.4419555,,https://www.yelp.com/biz/early-to-rise-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tanglad,4.5,296,$$,['Vietnamese'],"469 Castro St, San Francisco, CA 94114",37.761492,-122.434844,(415) 624-3238,https://www.yelp.com/biz/tanglad-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
San Tung,4.1,8189,$$,"['Chinese', 'Chicken Wings', 'Noodles']","1031 Irving St, San Francisco, CA 94122",37.76378306790313,-122.46900735179602,(415) 242-0828,https://www.yelp.com/biz/san-tung-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Manna,4.2,1464,$$,['Korean'],"845 Irving St, San Francisco, CA 94122",37.76389,-122.46725,(415) 665-5969,https://www.yelp.com/biz/manna-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Suppenküche,4.1,3350,$$,['German'],"525 Laguna St, San Francisco, CA 94102",37.7762603759766,-122.426391601562,(415) 252-9289,https://www.yelp.com/biz/suppenk%C3%BCche-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Marcella's Lasagneria,4.6,544,$$,['Italian'],"1099 Tennessee St, San Francisco, CA 94107",37.7580376,-122.3890908,(415) 920-2225,https://www.yelp.com/biz/marcellas-lasagneria-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
C.Q. Noodles,4.5,188,$$,"['Chinese', 'Noodles', 'Soup']","2121 Clement St, San Francisco, CA 94121",37.78219994794561,-122.48209291576292,(415) 751-5332,https://www.yelp.com/biz/c-q-noodles-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Blush!,3.9,328,$$,"['Wine Bars', 'French']","476 Castro St, San Francisco, CA 94114",37.7611002,-122.4351875,(415) 558-0893,https://www.yelp.com/biz/blush-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Sikdang Woori,4.5,50,,['Korean'],"1506 Fillmore St, San Francisco, CA 94115",37.783566,-122.432434,(415) 658-7974,https://www.yelp.com/biz/sikdang-woori-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Morris,4.5,409,$$$,"['New American', 'Cocktail Bars', 'Desserts']","2501 Mariposa St, San Francisco, CA 94110",37.762967,-122.40856,(415) 612-8480,https://www.yelp.com/biz/the-morris-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Ox & Tiger,4.9,99,$$$$,"['Filipino', 'Japanese']","552 Jones St, San Francisco, CA 94102",37.78651285460063,-122.41296493237763,(415) 992-3827,https://www.yelp.com/biz/ox-and-tiger-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Roma Antica,4.5,1497,$$,"['Pizza', 'Italian', 'Pasta Shops']","3242 Scott St, San Francisco, CA 94123",37.79989,-122.4408,(415) 896-4281,https://www.yelp.com/biz/roma-antica-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Alnico,4.3,828,$$,"['Asian Fusion', 'Breakfast & Brunch', 'Chicken Wings']","1050 Valencia St, San Francisco, CA 94110",37.755952,-122.421328,(415) 757-0889,https://www.yelp.com/biz/alnico-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Corks,4.7,109,$$,"['Wine Bars', 'Italian']","4342 California St, San Francisco, CA 94118",37.78529,-122.46422,(415) 650-3002,https://www.yelp.com/biz/corks-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Matterhorn Restaurant & Bakery,4.5,191,$$$,"['Modern European', 'Fondue']","2323 Van Ness Ave, San Francisco, CA 94109",37.79717,-122.42397,(415) 829-7540,https://www.yelp.com/biz/matterhorn-restaurant-and-bakery-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Gurung Kitchen,4.5,134,,"['Himalayan/Nepalese', 'Indian']","1033 Irving St, San Francisco, CA 94122",37.76377,-122.46906,(415) 379-4674,https://www.yelp.com/biz/gurung-kitchen-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Maillards Smash Burgers,4.5,39,,"['Pop-Up Restaurants', 'Burgers']","1994 37th Ave, San Francisco, CA 94116",37.752415147252,-122.4954512,,https://www.yelp.com/biz/maillards-smash-burgers-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Andina,4.8,35,,"['Venezuelan', 'Comfort Food']","205 Franklin St, San Francisco, CA 94102",37.77637,-122.42155,(415) 287-6599,https://www.yelp.com/biz/andina-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
